y,w,x1,x2,x3,z
-11.3184639112104,-3.37220398181648,1.23161542800155,0.587149079417311,1.62903492597109,-2.17414262519612
-0.888333007707987,-0.781116073833358,0.321773137001685,1.23570279869078,0.803197731276795,-0.0513845275442703
37.7647386172873,4.25852449219643,2.5741908174359,2.34661045999223,2.0140501713237,1.37156020957554
-0.845990506906528,-1.3463887379496,-0.505984705610325,-0.933581812013315,-1.13880912187278,-0.0291486887323159
-6.2820053405557,1.64652916518576,-1.44681175835685,-0.747934784396838,-0.820304854241929,1.28435165060304
2.99244730330976,2.82081618962292,1.15269364207458,0.18462973631263,-1.40733569458425,1.60441815717782
-5.57162534424406,-0.0751560937530213,-1.30139932036286,-0.922362353242694,-1.16813963943576,0.108388372254204
1.96254556387081,0.788326939249016,-0.384715476170749,0.58050734152255,1.25878091084709,0.591547390085776
1.270279079004,-2.00958290345615,-1.10363871216384,-0.96199572276102,-0.011572421688497,-0.65612591693889
-0.0251659373216997,-2.80903070205443,0.0661111424298801,-0.608811158176636,0.463883080817107,-1.47788916299142
-6.05556249671359,-2.14374738509471,1.11924158667701,1.5276180478154,1.28940276847303,-0.716507528418267
-6.35978213732862,1.52993353255877,0.0380043826642555,-1.28367723974933,-1.37517779051847,1.21883641499937
-8.24226899963421,0.711246137073835,-2.39997160460928,-1.4994580975548,-1.97921066547671,1.5597902830695
6.33384811180537,0.945617461053865,2.15831145660458,1.22682149494503,0.0124264701776806,-0.0668305287510156
1.51636103001647,3.09793053436944,-0.292384652061714,-0.407605722661121,0.428720720370541,1.06880939401188
-3.56012856523631,2.34004138102508,-1.13958443101526,0.338113191881249,-0.708790219209424,1.37215385276979
-11.2904776846325,0.683492227945269,-1.35211018933657,-1.81322922543618,-2.98439073510148,0.576203629090237
4.95654323558494,1.36955982760402,0.581153390164332,0.493213559993269,0.132573915893709,-0.167005832435954
10.272441587482,2.42085758864327,1.18008153940381,-0.00412736843597061,0.918966537080191,0.510759337184416
-0.547604842606536,0.115643969936429,0.167912909855781,-1.24593378897732,0.434294759606409,0.187061588829856
-1.84445843556417,-1.714264406703,1.54003450818761,0.914184141999574,-0.755212809227009,-0.72328385055551
-1.03799123139906,-0.470362277732269,-0.147803925153634,-1.50231839929748,-0.444787268660154,0.168488670698701
-2.01914391327924,-1.67467214714485,-0.298678209957125,-1.57921404866149,-1.04674809966424,-0.33974849291545
-1.64469377692043,-1.08487754542701,-0.916770189297022,-1.41455342181801,-1.9672220108525,0.0411591574557589
12.3317130551478,2.72354160378396,0.996636362752666,-0.344052929073124,1.74807426264417,0.746047445800076
-2.26145674948538,-1.81538099735266,-0.64572773265312,0.0588844425835298,0.804400926177217,-0.581046749843045
-3.67919973844916,-0.216623791285127,-0.994195415588593,-0.344298602867173,-0.368148856845973,-0.156794192373315
-7.74419786165402,2.43481069507249,-0.232042482279487,-2.18601545162395,-0.891448739815195,1.64541674443012
-4.37049495320811,-0.418284073375531,-2.23626582635176,-2.02114450875566,-1.54497227081219,0.175305811044175
0.195013569640977,1.16689400373768,0.0896380552178863,-0.507220454924785,0.344012057455501,0.642983894061564
6.87789859225579,1.67899525520836,1.3502017556516,1.4297549874183,-1.13323723361238,0.151729362727952
2.94839625072594,1.69991304076088,-0.599926448093866,0.801194981885475,0.108626476705491,0.218445461293267
2.48704646694429,-0.361515064154945,1.68286178835026,1.24629522037577,1.12852262012013,-0.819295875475004
0.300821278185346,3.29362077599594,-0.260606959940985,-0.515554110840645,-0.0107468803943083,1.60109837205248
12.531969989318,2.07811274549828,1.43220214104854,1.16924001177923,0.938268194779084,-0.245220296257799
-0.990363597831929,-0.181875868488921,1.3403642264292,-0.273755159362785,0.201667422696863,-0.272308205506699
4.02931788282934,0.104595183914273,1.76650843178117,1.07857568766341,2.09671124965897,-0.286240857493936
11.4128822547538,1.67093829950142,0.729478411728237,1.36720361196294,1.5737930049779,0.144402312906152
8.57913517483873,-3.03142280433001,-2.11845985444863,-3.76611138293563,-1.0432788976999,-0.149741289911167
2.45622902615242,1.79594262381027,1.07426407367211,-0.471168494601329,-0.504981554976794,0.874384311895984
26.8053252527616,4.04497820846107,1.55533891439801,0.871574368175492,2.09189394784839,1.55776215852547
5.59763988332532,-4.0681479365402,-0.933969817207272,-0.23187392053987,-1.4948259112685,-1.02760233060792
-4.73308667662003,-1.48653416473585,1.37412333420971,0.657096964587233,1.45977472370948,-1.41430264453245
-0.936312460571526,-0.964503528744641,0.0131067306102278,0.472065960975091,-0.323858421670411,-0.577506627794059
-0.869359253926476,-2.37552764595564,-1.54396895465262,-0.597772974912517,-0.49314933560078,-1.19566988281491
7.54671900229881,1.36111350235126,0.753929312164268,1.3048621008497,0.860898294557226,-0.110263315607524
3.11305341523464,0.791944447196808,-0.292263083157858,0.331836210502647,1.34831361371971,0.405744179939837
-3.32882566999845,-2.94775307669854,-0.556882793395037,0.973781942518465,-0.34420797101154,-0.978373462633739
23.2691580585155,5.81231612998906,0.51437780211178,0.954483372351361,1.31491433310142,2.17134593135127
0.10695628767306,0.643929784366284,-0.395079402229984,-0.631700988741535,-1.19378855600356,-0.172211949485877
-2.40445448060768,0.670962877191405,0.0908546162338865,-0.439315911860325,-0.727894099327667,0.150834456218695
9.99813204457034,4.838509306363,1.18496442986083,0.291790577487006,-0.566468057566975,1.96810883349302
-0.602485870183686,0.705554412994318,-0.688891007986047,-0.696259615516983,0.192859373592364,0.245347431913698
-1.89274930706301,-1.91312998409266,-0.0673685910340842,0.503644283639071,-0.617409285171634,0.160043438757865
2.79487768231435,0.2044838639888,-0.0561003063418953,-0.220272774037709,1.00281415721662,0.468910270362987
2.53152250321928,-0.17125904591612,-0.0753551840220704,1.45121565939964,0.975093800758508,-0.334719167707924
5.62610709559559,0.989654247970916,0.890652654078729,1.32489455828008,0.662990860696039,0.123044363047252
-2.87563101829664,-0.786375255931243,-1.20140911704963,-0.969021342500807,-0.791003444222153,0.356211271534199
-16.4378186580325,4.58748523467513,-0.903259996622507,-1.25452378116697,-1.26247629143357,2.51612103349277
20.9054521758844,3.88540747023626,0.939047075152374,0.694651540506188,1.94247163158299,1.53941108642859
1.66314403064889,-0.941008780599994,0.785539742208594,0.606663233867938,-0.31526737850893,-0.735609537244601
17.3814964607909,2.42210635230334,1.20350974227189,1.77649962449858,0.818140833490753,1.33064860885933
3.81357921074718,1.93614021074787,0.675528406875622,0.156778289303738,0.0277604512598665,0.876807305014544
2.88726713565655,1.97144038637652,-0.339862556579634,1.0776043183313,-0.20442992330574,0.961441916532497
15.5614311043753,4.33381107333243,0.0524552828423335,1.45678912606386,0.779727011106633,1.17344543630641
1.4598292260032,-1.4000452106922,-2.51778460013629,-2.65290826476402,-2.46396192361075,0.106399175607099
5.85438312002008,3.9627819071843,-0.212190599609542,0.0539750816582668,0.336174826554855,0.886901326377653
