y,treatment,x1,x2,x3,x4,x5
-0.0312563433611509,0,0.584160229933067,-0.839758161088296,-0.699081808240278,-1.41222887691546,0.112690888290398
4.31358470243631,1,0.0949721276864264,1.63379137275695,1.19846985494717,0.381735713254532,-0.0155894612887928
1.72936952227495,0,0.070500304215221,-1.08794909391895,-0.523227058814282,-1.52981840025851,0.0356568558154111
3.89190383675041,0,-0.812706485681959,-1.75794385402771,-1.18321497319187,-1.06318435156944,0.136699140353172
-3.90245134444529,0,-0.314882388518708,-0.94383526207669,0.0220018259226269,-0.0340948404888449,0.0252251039671614
6.22068424041611,1,1.60324201616506,1.08292273567461,-0.156080575317422,1.56532085606482,0.620200552727926
1.38359324435165,1,-0.258135648405062,0.739694440392892,-0.373822699184534,-1.29760052109428,1.54310177543398
2.4890210775175,1,0.179601246463379,0.282986097074153,0.899782709608151,-0.161235126608854,0.215728483830786
-2.82118235775942,1,0.0209775318094093,0.0721653152911534,0.0299406844738311,-0.0333381921888798,0.904645823206232
12.5666708572961,0,-1.36206605635739,-2.87310428343364,-1.22556889851388,-0.822225315923398,-1.68118746938207
0.960266097728107,0,0.366802558008106,-0.90196575498984,-1.70489040657679,-0.777521598925115,-1.27285019045374
3.27405889976129,1,-0.293806657971436,0.975622475746026,0.408309622348881,0.45868382332406,1.62526832693121
2.30326665465588,1,-0.349748089482732,-0.766841956076733,0.703451697967349,1.69951055265778,1.03824974065289
2.16705949296742,1,-0.128687857991899,0.729377913625416,-0.383676651783863,-0.627160889621504,1.44369172445487
1.11917204886361,1,0.772506926411148,-0.283944326027884,1.05320155340797,-0.148327285280524,1.05841399618346
1.06745391771861,1,0.473767322603982,0.128166579577914,0.689376448622437,-0.284381319005866,-0.0833138114678098
2.50796618807814,0,0.873875448184237,-0.825211661806117,0.584005784081067,-0.0915026429062396,-0.314750534831787
2.72148787443587,1,0.441294072397178,1.01518053120796,0.0168469439265291,-1.02566109396781,0.846525838609232
2.20694098129665,0,0.00150650330736925,-0.793932346254017,-0.49605952772419,-0.0288341329042946,0.781504797124071
4.20288177848426,1,1.02821768976999,1.41379741130406,1.86753821618231,1.19430175448778,1.44182369851454
4.17462782034432,1,1.38315293572551,-0.443439605724715,0.678567206507317,0.633996555104017,0.0277862981147118
-3.21852113717862,0,0.184540524965134,-1.07777837343303,-0.839325177290143,-1.18130764237871,-0.171378676510237
-3.4900139106677,0,0.331961057501889,-0.897088985378899,-0.4109212119258,-0.436189252955601,0.862373104925004
-0.266604976437782,0,-0.297891321479361,-1.11830774690148,0.0360016301318604,-0.038038723251389,-1.29021748713565
-3.06621054501377,0,-0.215609176579251,-0.11353916341375,-0.314383427554995,0.436016952104593,-0.233674807324652
-1.08837834148217,0,-0.457276414970766,0.615762383884206,-0.791316106930529,-0.808246806005851,-1.46576587485115
2.03660122081989,0,-0.965193971728448,-0.275564795771608,-1.80066909430451,-0.275407848795247,0.541801723295943
2.09005241872306,1,0.105168270023224,0.395080356670637,1.15208248790761,1.46984218501534,1.5150885409159
2.77883148204958,1,0.716439082797081,1.11406894753504,1.57173861262307,1.19804860269377,-0.04251293228284
-2.00315321443663,0,0.282000767552928,-0.628497111250638,-0.569891790639653,1.04449784302608,-0.561497075808479
-1.22559676903081,1,0.277322225890793,-0.34826224780462,-0.581697084511755,0.622606920916763,0.763778617227093
1.22934053991358,1,0.300511127160598,0.709340349341231,-0.843573900670891,0.491364374018144,0.0134876618019405
7.57213794462025,1,0.339102322395623,2.04840747578048,0.706047356433065,-0.88926180117307,0.709627452969402
2.32005079813244,1,0.315546303064635,0.383593146539363,0.309563196622541,0.159710618089777,0.055859292833247
2.93987163874545,0,-0.996571333235534,-0.798413819439823,-1.35952672226755,-0.655990679760648,-0.980890919664402
6.58133192402038,0,-0.329105542315592,-2.61777538933009,-1.05662574168593,1.03644626958862,-1.00300024573728
-0.834642055292971,0,-1.17265536718207,0.135624606359498,-0.339608407731868,-0.82410057632926,-1.17900727979664
3.22835350459741,1,0.236516549044074,1.00261761344007,-0.0330522087521361,-0.378286606207614,0.706711561823033
1.82456780624612,0,-0.0875894338530903,-1.80616248510953,-1.4074990958063,0.0673579271338352,-0.70719572648788
3.17354828502676,0,0.52865908143724,0.414274024688636,-0.191044731859829,-0.827839198115859,-0.081367120241754
3.51466212451113,0,-1.63237832255283,-1.94057323391565,-0.658782559436295,-2.54048590897777,-0.462208454354826
-0.509272028158503,0,-0.548038758937216,-0.494700804154764,-0.733831804523831,-0.878936561543946,-1.05066608529518
-5.34109555967641,1,0.186666845283817,-0.325655503454283,0.622910638587748,0.650732065571436,-0.0797094010899918
9.97052912461104,1,1.41420794838152,1.78682386169494,0.978518390638669,0.41640114540672,1.41982118545273
8.98035274668626,1,1.18354053044359,0.99339336974143,0.642163604128137,1.33502572619096,0.938063887716868
-2.64962398436976,1,-0.658093800366557,0.556698147773952,1.4167146296781,0.925008326026084,0.431739647303399
13.0578755538981,1,2.10023398400779,1.78297704020831,1.15792099484366,0.121980478893364,0.330261492522967
5.2195183877987,0,-1.21191433890008,-1.94574253996227,0.567131151160655,-0.828924679988062,0.175911042846862
0.476461776403944,0,0.289954092982129,-0.841107023038745,-1.18106221051721,1.00316735131893,-1.91295704100701
1.04168448750396,1,-0.275773940760604,1.11842506621755,0.0776805440028926,-0.550684064515782,0.086566008413789
-1.28033425073848,0,-0.158159380294775,-0.217652485441703,-0.196031098195655,-1.2762596092206,-0.306918115156498
4.27895443089091,1,-1.85608393445908,0.488360052093556,1.3195335046018,0.0949584092978515,0.489575989323294
14.752989665286,0,-1.95451060795644,-2.78354709874506,-0.893663170512464,-1.71007809984882,-1.83061446407804
4.76882933358953,1,0.359351550023154,1.9714146771273,-0.0538605814198207,-0.0232267671144949,-0.551412440116645
-3.66291984536677,1,0.0273833142940767,-0.103133715846171,0.376836323007346,1.14983197057899,0.811719119751939
-0.0957069174057522,0,-0.535212756644767,0.0572824917939132,-0.539626745418892,-1.22338217227013,0.180944608371336
-2.4620852742858,0,-0.0975466239520829,-0.582120664180387,-1.39866547983967,-0.362141153333669,-0.31122981225913
5.96733780733729,1,1.16884260677973,1.08463554874974,1.68069053208685,1.03848255329796,-0.527570464299967
14.8716150488598,1,3.09073687818219,1.14146573293969,1.20566000894208,1.27802894651334,2.22748776149858
5.76167115828432,1,0.0473679200507918,1.36365240404398,0.943178740443824,1.27162375612548,0.659283195251162
5.91805864923313,1,-0.673762903609439,0.380822420189347,-0.262716806285074,1.08894170979793,0.799770498274684
5.20053114893476,1,1.89410283087074,-0.304732421463777,-1.06015782837999,-0.137802945032746,0.303849382743056
-0.195077954806761,1,-0.515469766255682,-0.471974756183346,1.59318550541518,2.13683230786216,-0.136602436048746
2.93419487164946,1,0.997012801729349,0.576686417443277,-0.791617055594685,0.140836963219163,1.7154293619146
2.09135946141312,1,0.213943010774181,-1.1846405688875,1.73487244892832,-0.115805410832646,0.676397843714423
3.28577480852181,0,-0.395067925535321,0.327372982957951,-0.644827870012509,-0.663874440037635,-0.234225964067169
-1.67481552577484,1,-0.579490592910927,1.33910827487997,0.748245056305973,1.33139456048262,1.51176103663731
1.68417520195999,0,-0.058315545830644,0.480726430035146,-0.569709632074129,1.46562050493667,-1.76316488894535
1.62066213537043,0,-1.40368789647643,-0.520407406582098,0.851878678896917,0.493023151721919,-0.536651133376956
3.56108509538548,0,-0.186294727941616,1.45201516151441,-0.501047499979153,0.12887081130706,-0.862568548682521
-1.76924421558137,1,0.454089994560643,0.104929318042872,-0.0902421584503502,-0.209935600243001,0.971399493478282
-2.4846640106191,0,0.66715479903607,-0.638218173746731,-1.25293106105924,-0.713436568810675,-1.13943915321259
1.6542073140906,1,0.304027426384499,0.58878039665225,1.71179657914229,0.577481231197759,-1.29940544041767
-0.209954278384176,0,0.0781341181085409,-0.882567839403073,-0.163063993849103,-0.406163209423222,-0.355055367750238
-1.88117363207553,0,-0.0994610746813138,-1.63236973808887,-0.283076512077439,-1.68465762335458,-0.0273527699008262
-2.8318519634564,0,0.814431008328717,-0.487368554917807,-0.751980583494089,-0.877320054640269,-0.587448496855943
3.38963633940227,0,-0.927437759058918,-0.29873944198298,1.05351333756903,-0.832903650365198,0.770191816429987
3.52973809767742,1,0.16575523389289,-0.212469939167322,-0.09727974883212,1.39929468278436,-0.288100448734707
1.90842047710494,1,-0.184150907224164,0.206408219860784,1.64159510533896,0.268168192582685,0.80421878234889
9.7899563189796,1,1.76357542949961,0.643699688532888,1.46957536982015,0.40211526710941,-0.362960922759493
3.84371420005499,1,0.392984394720184,0.508576658313333,1.31593385106682,0.400588659478157,0.606424609088549
0.0938145324544482,0,-1.16412654868445,0.272242444391311,0.837669786171662,-0.882583783123307,-0.982897741355066
-0.215925551989627,0,-0.332228433947694,-0.847252236893708,-0.745865326946253,-0.394323215635015,-1.42346905973413
7.64876115485097,1,1.21067010286985,0.974522023957681,-0.244795428052463,0.869009588656974,0.832455850455957
3.00955353241999,1,0.438925691649139,0.425110924199562,-0.0540176156708403,0.034250331958513,1.27045488011049
2.16232504588624,1,-0.316510290311247,-0.454750922891837,-0.0286664110013159,0.42717652547694,0.721500152482805
0.206708896538924,0,0.134769532830979,-1.33946365875752,-0.97859732721526,-0.382591793155147,0.54880019263007
4.80128596010055,1,-0.25737199947165,-0.000129196567436564,0.793262598321094,-0.629415270781186,1.1398565967979
4.69209499739781,0,-1.66282930998936,-1.66905221298533,0.243168440440072,-0.370925257479549,-0.50306282069791
-0.685246020855904,0,-0.459776259187672,-0.269562605536325,1.00123015183942,-0.729851002794381,-0.806790667451561
5.70952528167645,0,-2.0981591205128,-0.866720153046004,-1.15968590595232,-1.64713539379428,-1.26899670436645
2.76914681176623,1,0.136636845271151,1.27126221358245,0.966880902006354,1.50333865589087,1.22437634157196
-0.0769933905906053,1,1.24381220176135,-0.387719678617485,0.582718352807985,-0.1482921733189,-0.488538221515694
5.83089418147496,1,0.701472038396911,1.74271638376567,-0.759315489397181,1.44566512791851,0.894559791714761
3.40129279501647,0,0.684329230505729,-1.50227036362581,-0.203792828051092,-0.139927445127144,-0.220877717666925
4.03288518839762,1,0.0924294280969018,-1.39354435730006,-0.0926777153788544,1.55685278821923,0.540864083201048
4.8359292958582,1,0.501345380233539,0.755134883312949,0.774945081801431,-0.944940340489803,0.432544156774608
5.59013753692222,0,-1.50126443025007,-0.208050193972697,-2.34138056752645,-1.07789131903668,-0.415621440304063
-0.875274323756406,0,-0.429792495978552,-1.09969808137633,-1.18869742592404,-0.337271405785248,-0.381545222167774
0.895758129596802,0,-0.298191408768968,-0.478040508475509,-0.41305539653379,-1.44360383917175,-0.961527102256846
0.618648754325984,0,-0.744452456558052,-1.54771418867018,-0.512523732473789,-1.20982118883369,0.155128102882813
7.30088134119482,1,0.836610126673284,1.93473017236102,0.792716746780213,1.51871618879865,1.22282587555595
-0.610272337146269,1,0.457163185477547,0.515378078167973,0.624214295069575,-0.360183248702013,1.11955341354372
2.33350839822214,1,0.214206139242387,-0.277363143325526,0.282424991253963,0.297009084769626,1.24929660776515
1.30966383563877,1,0.520050837877007,0.738790767642407,1.98949417626271,-0.0105273750230878,0.266182274923393
-2.44197881985453,0,0.083342801939865,-0.972979380273848,-0.0123985394153186,-1.71398457287997,0.0481426699868187
12.4226016255956,1,1.43968370764348,1.66595979026069,1.19180903072199,0.965220446775997,-0.0739500986232506
6.24483190318669,0,-1.06638923879304,-1.26901066586378,-2.52148548894662,-2.13031125830885,-0.54988410718093
7.53895217209502,1,0.900991274341695,0.486571820944819,0.560801381641099,-0.077794655710158,-0.680502557891957
9.28505864308486,0,-1.63470083796803,-2.04848672722251,-1.94295698045395,-1.11414512708886,-0.663992053520488
-0.558006964149329,1,-0.55325492201451,-0.0507160034332045,0.426854113364669,2.23110617844713,-0.756090206696886
4.98790051449104,1,1.41858824853365,0.80715301599762,1.12864935784706,-0.294075290892604,1.12238528743927
1.47922636999024,0,1.30025382232417,-0.708220779494423,0.0340363246673154,0.0710506725732733,-0.611605578563851
0.0214669823779203,0,0.415974625914641,-0.634237439902825,-0.633993854555523,1.02711701447735,-0.0151553578525817
2.22762994308997,1,0.83697670203768,0.54228928629444,0.0884927189841887,2.34260185383407,1.77139283945567
1.66232006853327,0,0.44756430732626,0.098547403486572,0.0923979842251295,-0.446996593926163,-1.4335756671675
6.57495470681164,1,0.90462956372137,0.146812470153097,-0.684851894335929,-0.195051740530411,1.10374728125506
0.483382541216603,0,-0.720498812107359,-1.08618028117113,0.273537771091168,0.78223368529977,-0.0279815648511998
1.85482588160643,0,-0.672921796662578,-0.4845130881765,-0.116862480806869,-1.76042518658503,-0.0392518515936089
0.987443964818781,1,-0.77855655469357,-0.7292167427979,1.32206832918693,-0.775171345673345,1.28305450233129
3.37311211246202,1,0.424469401716841,0.508117959304142,0.5961488421878,-0.215796842525643,-0.421991929784739
0.394073756781191,0,0.525364658416593,-1.166459640234,-0.190100685424397,-0.147595349850276,-0.110989812842069
7.00352504380079,1,0.993431944471443,0.651716709151565,0.909424049741539,0.0526417265021034,0.397624817390586
4.16470364564893,1,0.48797218060575,0.139363168103955,1.46574404197364,0.814115127876136,0.547968784646431
1.11439972837247,1,0.689055194705554,0.409405449288066,-0.382171177986746,0.862715157634653,-0.504358370687349
1.77832789656889,0,-0.0728539083258055,-0.418845905241067,-1.11760080395886,-0.825211551126509,-1.20343948273989
-2.69611046760261,0,-1.03475549366875,-0.951550918449176,0.233425651525918,-1.79785165777112,-2.38489212693722
0.345344293688804,0,-0.264396915536325,-0.634019009979965,0.108562301769889,-0.799052565442187,1.21054932751569
3.25423483409708,1,1.0527460668196,-0.47691902994526,0.268114035118495,-0.0572217880500955,0.437300854639105
1.88052279779995,0,-1.03803259070414,-0.817888345106132,0.266456716364576,0.652447817146062,0.073371525886049
-1.36882484210212,0,-0.341415796463687,0.00362706411740536,-2.36780343226905,-0.200144634766487,-2.38834852391135
1.6280497716053,1,0.220567123347369,0.323833632806527,0.817357782202485,-0.20128045482855,0.685634267030958
6.04054075239326,0,-1.46735527996689,-1.13818434212108,0.423777147522424,-1.07721599858492,-0.184376948806502
5.81135352505526,1,1.54302865935363,0.539356602106893,-0.325741106972116,0.491133009134661,0.60770378073644
2.50874658213817,1,0.0608941229854728,0.287149313195833,-1.05466100762518,0.540317049697418,0.633869944493455
11.5844251411968,1,0.999980843381612,2.01250120828741,1.69257443669696,1.64384457302,-1.49746612387931
2.94205677660565,1,0.0432445442755606,1.32764455276907,1.05607071817642,1.48244711244242,1.43855317831016
0.338260968673141,1,1.51789772922767,-0.00371531538838014,0.636199653649658,0.476360298960539,-0.141172724554398
9.02411716617085,1,0.84053483914144,1.92428638778395,-0.0789380553973339,0.848040710400226,0.450619886754457
3.23133819922561,1,-0.105688644929176,0.819061814550271,0.375052271585633,0.912093050147682,0.89948542117915
-2.16607366604406,0,-1.01537551045415,0.310068772823147,-1.82290747569049,-0.693024186997804,-0.0636600224405872
-1.05642538423194,0,-0.670428496189644,0.611722363472711,-0.197526335864407,-0.471299099922986,-0.794553845550332
4.99151994356529,0,1.79208796824403,-0.893639147988824,-0.0219009912185511,1.76827210107422e-05,-1.04861458917219
9.80506507532502,1,-0.277276885367765,2.02255233780946,0.754367391491782,1.34280609697722,0.564523777893999
4.73953681062557,1,0.422119371439358,0.557528261385844,1.73046649144915,0.904598224036024,1.49595738885961
2.90628002249775,1,0.390140481991397,0.226067741909683,-0.0607399679070112,0.830829331026152,0.447265340687732
-0.894756016212605,1,-0.372889108403854,0.508540048514949,1.01585545648766,1.19420475471383,-0.14840958279666
